"Region","ItemType","Sales.Channel","Order.Priority","Total.Cost","Wait.Cat"
8,7,2,3,11.7127467482603,3
8,3,2,1,3.70539860482796,3
8,4,2,4,1.66931971590877,2
8,10,2,4,1.68152882731264,3
8,12,2,4,1.5535117660368,3
8,2,1,1,1.17663270433834,3
8,4,2,1,1.81581969825005,3
8,7,2,2,6.77551269728617,3
8,11,2,2,1.67584464791894,1
8,1,2,3,1.9161592822069,1
8,6,2,4,1.01599575907941,3
8,3,2,4,2.26121601382938,3
8,9,1,1,8.04589523679215,3
8,10,1,1,1.40949663999367,3
8,9,1,2,10.2466461894533,3
8,3,1,4,2.96653812371891,1
8,5,2,4,7.57641617599171,3
8,11,2,1,1.04285259267408,3
8,9,1,3,3.70230783022399,3
8,11,2,1,2.71014210698517,3
8,8,2,4,4.95593085154011,3
8,2,1,3,1.69310193118383,3
8,8,1,3,6.60751571633591,3
8,7,2,4,3.2426278770394,3
8,9,1,2,2.67700670413037,3
8,5,1,2,4.21314022662334,2
8,2,1,2,1.04550312911565,3
8,7,2,4,8.49793162055289,1
8,12,1,4,1.52078130785064,1
8,11,2,3,1.56552963710016,3
8,11,2,4,2.35180678710459,3
8,5,2,2,5.63952636571534,1
8,12,1,4,1.62861421272752,3
8,2,2,1,1.5898706028947,3
8,9,1,2,9.32752164440917,3
8,6,1,3,1.09557504464354,3
8,7,2,2,9.97051725590809,3
8,2,2,2,1.44342434308104,1
8,3,2,3,2.03356161524833,1
8,12,1,1,1.38630733235711,3
8,10,1,1,1.58946053630513,3
8,11,2,1,1.48763065451743,3
8,11,1,4,2.64656648571603,2
8,8,2,1,6.27886630907953,1
8,6,2,1,1.09926282771661,3
8,1,2,2,1.695435781395,3
8,1,1,4,2.50643698723532,3
8,2,1,4,1.76374623154218,1
8,1,2,4,5.10719046537335,3
8,10,1,1,1.01712958109471,1
8,11,1,1,3.37555019046606,3
8,2,2,1,1.26345329913715,2
8,2,1,4,1.74616330280255,3
8,11,1,3,1.67282920343186,1
8,9,2,1,11.1646982437798,3
8,7,2,1,5.0773066917906,1
8,6,2,3,1.01722502010376,2
8,2,2,4,1.36035477308002,1
8,3,1,2,4.03739460275867,3
8,8,2,3,5.22204654494221,3
8,12,1,4,3.5011008903544,3
8,3,2,3,1.42411181904696,3
8,3,1,3,2.09521801486403,2
8,9,2,4,7.22651232849139,1
8,6,1,3,1.01508917907395,2
8,7,1,1,9.69537046305398,2
8,8,1,4,6.27330775673693,3
8,4,1,4,2.47596949582719,2
8,6,2,4,1.15175227345654,3
8,7,2,2,11.86792953943,3
8,10,2,2,1.98896154172952,2
8,11,1,3,3.15592531699087,3
8,10,2,4,1.24918474731831,3
8,9,1,2,3.66584314582317,3
8,7,2,4,9.61172583802633,2
8,7,2,2,3.47815353172251,3
8,9,1,3,3.33658849549813,2
8,5,2,2,1.75278614420165,3
8,2,2,4,1.33784862429328,3
8,10,2,3,1.60938174547049,3
8,1,1,1,3.60122555126239,2
8,5,2,4,1.62462020136551,3
8,8,1,4,2.50808336366648,1
8,11,2,4,1.18206561316064,3
8,7,1,2,11.117329088524,1
8,8,2,3,6.04818638686152,1
8,7,2,1,8.33724589352609,2
8,10,2,1,1.82784203246638,2
8,9,1,1,7.97940081229654,3
8,9,2,1,6.95195470476757,3
8,10,2,3,1.42080327222266,3
8,3,1,1,3.0739286659067,3
8,10,1,4,1.46320314308138,3
8,6,2,2,1.01551942043247,3
8,10,2,3,1.92408300917745,3
8,8,2,1,5.13310970746056,3
8,9,2,3,6.69884689539718,3
8,3,1,4,4.05907597405211,3
8,11,1,4,1.80299589045721,3
8,3,2,1,1.31943144827085,3
8,3,1,4,3.51704169171626,3
8,6,2,1,1.07418590281978,1
8,8,1,2,6.16213670988487,3
8,3,1,1,3.17420500813883,3
8,11,2,2,2.28295413798308,3
8,11,2,3,1.95703484633855,3
8,11,1,3,2.2251581186475,3
8,7,1,1,9.46094539554228,3
8,11,2,3,1.91808535504718,2
8,6,2,1,1.01834672078849,3
8,3,1,1,1.28860324846299,1
8,3,2,2,1.02097382155967,2
8,9,1,4,9.99353838008296,1
8,8,1,3,2.65885909595958,3
8,9,1,4,1.71712751181469,3
8,8,1,3,7.15364348399662,3
8,7,1,4,6.07774043060814,3
8,2,2,2,1.20539056112138,3
8,5,1,2,7.93859296951179,2
8,6,1,4,1.14377744256104,1
8,11,1,1,2.92247965628326,3
8,4,1,1,2.30715256285899,3
8,9,1,2,4.29325021566079,2
8,9,2,2,8.45236921878951,3
8,6,1,2,1.04282438093594,3
8,5,1,1,2.14952454028428,3
8,9,1,4,7.73809040082053,3
8,12,2,1,2.7434795869135,3
8,2,1,4,1.42185595049376,3
8,12,2,2,1.23838595931422,3
8,9,1,1,5.91700116221492,3
8,5,2,1,4.2153003267835,2
8,6,2,2,1.01104798345638,1
8,10,1,4,1.08173890811752,2
8,7,2,4,4.62056301565278,2
8,5,1,2,4.62787945737396,2
8,9,2,4,5.4418877742866,2
8,3,1,3,3.0038029806295,2
8,6,2,2,1.11811661867764,3
8,9,1,4,5.1887799649162,2
8,10,2,3,1.12238894303604,3
8,1,2,3,1.91279587648025,3
8,10,2,3,1.42484135516158,3
8,12,2,4,2.61788596829218,2
8,3,1,3,3.15625012253646,3
8,7,1,1,6.16138505563579,3
8,4,1,2,1.88996956646209,2
8,1,1,1,4.2659186079931,2
8,1,1,4,3.44524761068864,3
8,5,2,4,7.32296442386632,2
8,1,2,1,4.52658255180907,3
8,4,1,3,1.6101078065841,3
8,10,2,2,1.61570807540815,3
8,11,1,4,3.45269531192703,3
8,8,1,2,7.11056470334145,1
8,7,2,3,10.4173556475032,2
8,3,2,2,3.69557423346063,1
8,11,2,3,1.7386664080663,2
8,10,2,3,1.19884331334637,3
8,1,1,1,4.60646343781719,3
8,4,2,2,1.22891989184354,3
8,9,1,3,4.89598999899198,3
8,12,2,4,1.44491768771372,3
8,3,2,1,3.97031786031961,3
8,4,1,4,2.76986933755115,3
8,4,1,2,2.2864553909066,3
8,3,1,3,2.67045189699295,3
8,1,1,3,2.86632139998769,3
8,12,1,4,3.27224140753334,1
8,3,2,2,3.98183608881925,2
8,1,2,3,3.6588238743314,2
8,1,1,3,1.37969606880501,3
8,7,1,1,5.34695054878763,3
8,7,2,1,5.2985247132453,3
8,12,1,2,1.31577192634352,3
8,9,2,1,4.72546397488227,3
8,1,1,1,1.05302528760338,3
8,10,2,2,2.04576390840375,2
8,12,2,1,2.27002970338345,3
8,12,2,2,2.89317703133082,3
8,10,1,2,1.37665356542374,2
8,6,2,1,1.08740045883159,2
8,3,2,4,1.98918255838208,3
8,1,2,1,4.43997485434764,3
8,10,2,1,1.97994315649926,3
8,4,1,3,1.54675646286896,1
8,2,2,4,1.02315327302883,1
8,7,1,3,2.04078668585264,3
8,12,2,2,3.25448069378891,3
8,12,2,4,2.28525317230725,2
8,1,1,3,2.03303763120826,3
8,8,1,4,1.73961350230167,1
8,11,1,2,1.73489710245746,3
8,6,1,4,1.10882033218096,1
8,10,2,3,1.6329372292809,1
8,4,1,4,1.69307646980195,3
8,8,1,4,4.27292373244281,3
8,4,2,3,1.80412129671174,2
8,11,1,4,1.59166348932147,3
8,7,2,2,6.08654512797947,3
8,8,2,1,7.6386271758887,2
8,2,2,1,1.1928089987788,1
8,3,1,1,1.24388542017029,3
8,9,1,4,10.313140613949,3
8,1,1,1,2.16421045454791,2
8,3,2,2,3.17522132241821,3
8,9,2,3,6.48542124258062,3
8,6,2,2,1.02040573300428,2
8,6,2,3,1.14821814801152,3
8,9,1,2,2.75422603580269,3
8,5,1,2,1.61093956701784,3
8,9,2,2,9.51306253856628,2
8,8,2,4,4.86699401405846,2
8,3,2,2,2.15958458589141,3
8,8,1,2,3.24737082523263,1
8,3,1,3,2.2720566994761,2
8,2,2,1,1.4506138072768,3
8,8,1,2,5.93215160670969,2
8,10,2,3,2.02086239694704,2
8,9,1,2,5.41507550634482,2
8,4,1,4,2.00713355725346,1
8,7,1,1,9.77461273939596,1
8,4,1,1,2.6584645598248,3
8,4,1,2,1.77946466577715,2
8,6,1,3,1.00514753053948,3
8,2,2,4,1.10591025763003,3
8,3,1,4,2.16398861443539,3
8,6,1,2,1.14897107038893,3
8,10,2,2,1.72190965670189,3
8,8,1,3,2.78670579983944,1
8,2,1,2,1.43412492743652,3
8,3,2,1,2.89166963847127,1
8,1,1,4,3.49401699372517,3
8,8,2,3,5.80847381708678,3
8,9,1,4,1.96272788616139,3
8,10,1,1,1.97482825144328,2
8,7,1,1,9.11205926220326,3
8,6,2,2,1.14898643615174,1
8,11,2,1,2.19701397010148,2
8,2,1,2,1.00041268519223,1
8,11,2,3,2.25430741535588,1
8,2,2,2,1.4904684457533,3
8,12,2,3,1.62658441687102,3
8,6,2,2,1.14090404491661,3
8,4,2,4,1.7396901005469,2
8,4,1,2,1.34446410396036,1
8,5,1,4,7.7175427197888,3
8,2,1,3,1.00822732018763,3
8,10,2,2,1.00501533227793,3
8,1,1,3,1.81483668469134,1
8,10,2,3,1.08779603252591,3
8,1,2,1,4.39162589702693,3
8,10,1,4,2.08843298479173,3
8,4,1,1,1.29857037484854,3
8,4,1,4,1.31584801404358,1
8,11,1,4,3.10617048295416,1
8,1,2,2,2.50181230436117,3
8,9,2,4,7.85928185191737,1
8,2,2,3,1.6208947038264,1
7,8,2,3,5.42284924831873,3
4,2,2,4,1.14052909065962,3
5,1,2,3,1.61135063822855,3
4,6,2,1,1.06948397940163,3
1,9,1,4,8.86098818222222,2
7,4,2,3,2.45599222550793,3
5,2,2,4,1.16780216679354,3
4,3,1,1,3.32258689292827,3
2,10,2,2,1.88625963231618,3
7,10,2,3,2.04320645587576,3
4,6,1,2,1.05799038882391,3
4,8,2,4,1.13581575408646,1
7,9,1,1,11.1346685036851,3
1,7,1,4,7.71101179299014,3
4,6,1,1,1.02586057879985,3
7,4,1,3,2.77688837847414,1
2,1,1,1,1.51759570359797,1
7,6,1,2,1.12931825976207,3
8,6,1,2,1.01791647942996,1
8,5,1,4,1.86871151946354,2
8,10,2,3,1.97482825144328,3
8,8,1,4,1.06216493554697,2
8,6,1,4,1.11579638849417,2
8,11,1,4,3.38786325545495,1
8,9,1,3,4.00367772188958,3
8,7,2,4,8.00156680624408,3
8,7,1,4,7.74733116964688,3
8,3,1,4,1.02639416438303,3
8,7,1,1,4.53581780345371,3
8,1,2,1,2.07970488566563,3
8,7,2,2,3.43523063203727,2
8,1,2,3,4.46604124872924,3
8,10,1,4,1.51031411070218,3
8,10,2,4,1.54086893827339,2
8,12,1,2,1.28380264160355,1
8,2,1,1,1.72740817881361,1
8,9,2,2,11.5690272443419,1
8,11,2,1,2.51564593756892,2
8,3,2,4,3.76536114731137,2
8,1,2,3,4.61403110070217,3
8,12,1,1,2.70212249633719,3
8,11,2,3,1.98392255968162,2
8,3,1,1,3.93271423198256,2
8,9,2,1,2.50969815217367,1
8,7,1,3,11.6434097564611,3
8,11,2,2,1.74947175081165,3
8,9,1,3,9.48732276134217,3
8,10,2,3,1.41151568146313,2
8,9,1,4,5.34429111897852,3
8,3,2,4,3.89544937507197,1
8,8,1,4,1.86468093001023,3
8,8,1,1,7.15850721729639,1
8,1,2,3,3.16944834110271,2
8,4,1,4,2.06544558953672,3
8,12,1,4,2.0051413441094,3
8,9,1,3,5.43330784854523,3
8,10,1,4,2.1188532095983,3
8,3,2,2,1.14056013510001,2
8,12,2,3,1.35002473142206,3
8,7,1,1,5.60228677255624,1
8,12,2,1,3.23874977590099,3
8,6,1,3,1.11249274949122,1
8,7,2,4,10.6969047890429,3
8,9,1,4,5.63279112203206,3
8,8,2,4,2.39135376447182,3
8,10,2,1,1.27166340901166,3
8,8,1,1,2.08771784275716,3
8,11,1,3,3.47757272894539,3
8,6,2,3,1.0482177636803,3
8,5,2,3,8.02355690914473,3
8,3,1,4,2.67892118265445,3
8,6,2,3,1.09362359276738,3
8,2,2,4,1.59471567659184,3
8,12,1,3,2.48671041106548,2
8,7,1,3,5.73105547161197,2
8,4,1,3,2.51178460207525,2
8,7,1,1,1.74142697522737,3
8,6,2,2,1.08647851306332,3
8,12,1,1,2.24364235724887,3
8,10,2,1,1.27233642283482,3
8,4,2,1,2.37662307045571,2
8,5,2,4,4.19513939195534,3
8,8,2,3,2.4455496498122,3
8,3,2,3,1.77982181682986,1
8,6,2,1,1.05892770035498,3
8,6,2,1,1.11539687866126,3
8,6,1,4,1.01725575162937,1
8,12,2,3,2.15306271715229,2
8,8,2,1,4.20274700911745,3
8,4,2,1,1.04498502457967,3
8,11,2,1,2.86242205358238,3
8,10,1,4,1.54692606268177,3
8,4,2,4,1.93874290210642,1
8,11,1,1,2.98555270347122,3
8,8,2,2,5.30056109678147,2
8,3,1,2,3.09222232293553,3
8,5,1,4,1.71534440809221,3
8,11,1,4,2.45734734415217,2
8,9,2,2,3.99509779614821,3
8,3,1,2,3.09696512290597,3
8,2,1,3,1.56627040520861,3
8,11,1,3,3.32629793051053,3
8,2,1,3,1.19749777977603,3
8,4,1,3,2.69499956770598,3
8,12,1,2,3.3595226293631,1
8,5,2,1,3.58239097985676,3
8,1,1,4,1.30275816280771,3
8,6,1,2,1.0177013587507,3
8,8,1,2,2.70680160991452,2
8,1,1,3,2.72337665660474,2
8,3,1,2,1.90516724462002,3
8,2,2,4,1.52891644993063,2
8,4,1,3,1.36534125132104,3
8,10,1,1,1.82205411358726,2
8,12,2,4,1.9381580808447,3
8,2,2,3,1.11864811267252,1
8,12,2,3,1.84656354281986,3
8,1,1,3,3.07148914931381,2
8,2,1,3,1.71170076247287,2
8,8,1,4,1.51310249434061,1
8,12,2,1,1.42766442293342,3
8,7,2,2,7.45787674356436,3
8,5,1,2,4.04177228058402,3
8,11,2,4,3.44515670070935,3
8,1,2,3,2.00528953396333,3
8,4,2,1,1.7632668790318,3
8,5,1,2,4.13249648731072,1
8,3,1,2,2.29204421363724,3
8,10,1,2,1.10273693939993,3
8,12,1,4,2.36035561899797,1
8,5,1,3,4.45651151133464,3
8,7,2,2,10.1356053316206,3
8,9,1,3,3.27331154315553,2
8,11,2,4,2.14122824709062,3
8,8,1,2,1.61663053172158,2
8,10,2,1,2.14415852934891,2
8,8,1,4,2.22807128940787,3
8,12,1,4,2.79980642193154,3
8,6,1,1,1.12140489191779,2
8,5,2,3,8.00699614125017,1
8,5,2,3,4.61563888979973,3
8,1,1,1,4.50177743457497,2
8,7,1,2,2.34674991950641,3
8,10,2,4,1.98250060902724,1
8,7,1,3,8.91835592003397,1
8,6,1,4,1.05436406880207,1
8,1,1,1,3.56338723683749,1
8,5,1,4,5.69784907003965,2
8,5,2,1,3.59031134711068,1
8,5,1,3,6.83406175428355,2
8,9,1,1,9.42833577187026,2
8,1,2,3,2.14024618874547,1
8,11,2,4,3.39816602411912,3
8,1,2,4,4.05444447292951,1
8,6,1,3,1.02759690999675,3
8,12,1,1,1.29851866156322,3
8,3,1,1,1.11752367810074,3
8,2,1,2,1.49687644644952,3
8,10,2,2,1.44287812562212,3
8,9,1,3,8.75802907332579,1
8,2,1,4,1.10270625728192,1
8,5,2,1,1.50869482610362,1
8,4,1,4,2.36564457055053,3
8,8,1,4,5.30264555390995,2
8,10,1,2,2.04562930563912,3
8,3,2,2,2.89980015270631,3
8,11,1,4,1.00591339770743,3
8,7,1,4,4.70640881502326,3
8,9,2,1,6.38031715224885,3
8,4,1,1,2.14841425275456,2
8,5,2,2,5.25502853720694,2
8,12,1,1,2.03228986369017,3
8,10,1,3,2.12598715612374,2
8,12,1,1,3.11594712658237,2
8,1,2,2,1.2333879196954,3
8,10,2,1,1.48581640753936,3
8,12,2,3,1.79581864640721,3
8,6,1,4,1.10405694571159,1
8,9,1,1,10.9502001002456,2
8,10,2,2,1.9831736228504,3
8,4,1,1,1.83453714071134,2
8,10,2,4,1.94992673998657,2
8,4,1,2,2.32910956266935,3
8,4,1,3,1.08385971276851,2
8,6,1,3,1.12538462448414,3
8,8,1,3,4.08810186705127,3
8,3,1,2,1.06569164985238,3
8,3,2,3,3.84734383251466,3
8,2,1,3,1.70951266467416,1
8,9,2,4,5.57380413256015,3
8,11,1,1,1.75751293611051,1
8,1,2,1,3.70507070307294,3
8,2,1,2,1.20695348812046,2
8,12,1,4,1.46420074835053,1
8,3,2,3,1.39294484781264,3
8,10,2,3,2.3277567003054,2
8,7,2,4,5.62539910315599,3
8,10,1,2,1.33021561162609,3
8,1,1,1,5.17992411421232,3
8,3,1,1,2.35945972750276,3
8,6,2,1,1.13862991202155,3
8,9,2,2,2.55796023446887,3
8,1,2,1,2.96554186892409,3
8,4,2,4,1.75336823157631,2
8,11,2,2,1.62684367500399,3
8,1,1,2,2.73767113094303,3
8,3,2,1,1.22660807742083,2
8,4,1,4,2.02603097512303,3
8,4,2,2,2.77472867357476,3
8,8,1,1,5.03722467955067,1
8,7,1,4,4.56443306991054,1
8,9,1,2,5.15124278979771,2
8,6,2,1,1.09892478093491,1
8,6,2,2,1.02725886321506,3
8,11,1,3,2.9335362860692,1
8,11,1,4,2.0057845322129,3
8,9,1,4,9.15485063886412,3
8,9,2,3,8.94249747676523,1
8,11,2,2,3.34966762528535,3
8,6,1,3,1.02138914182376,1
8,8,2,3,6.97646462807616,2
8,5,1,4,6.72245657934198,3
8,11,2,4,1.8841616045676,3
8,2,2,4,1.11036459957741,1
8,11,1,2,2.19801911826384,1
8,4,1,3,2.5720763638496,2
8,5,2,2,4.96917528267917,3
8,1,2,3,4.91841931896469,3
8,8,2,1,1.98349498633336,3
8,8,2,3,4.53209123541666,1
8,1,2,1,1.2699649569728,3
8,11,1,3,1.11044880659265,3
8,4,2,1,1.69379637143508,2
8,9,2,2,3.47064983520702,3
8,10,2,4,1.56805869672882,1
8,8,2,1,1.06077529746132,2
8,2,1,4,1.57822679675156,3
8,2,1,4,1.44561244087975,3
8,1,1,3,1.6575974669701,3
8,12,2,1,1.90694996955092,1
8,1,1,4,4.09816874737605,1
8,3,2,3,1.20526547755386,2
8,7,2,3,9.78451802393871,3
8,8,1,2,5.31862639189493,3
8,9,1,4,10.7228320680993,3
8,6,2,2,1.03523369411055,3
8,7,1,3,10.6693901097575,1
8,5,1,2,3.391582132376,1
8,12,2,2,2.98020452867852,2
8,10,1,1,1.8270344158786,3
8,6,2,4,1.14237915814583,2
8,10,1,1,1.02735939120665,3
8,2,2,3,1.69521188263259,1
8,6,2,1,1.11352225559912,2
8,7,2,2,6.28795258034868,3
8,3,1,1,1.73815293137529,3
8,8,2,2,6.32611400399165,3
8,8,2,4,1.98905353867596,3
8,3,1,1,1.21847756318579,3
8,4,1,4,1.81977915723224,3
8,3,1,2,4.18780911610687,3
8,10,1,1,1.46993328131292,3
8,4,1,1,1.38189898888295,1
8,11,1,2,1.66529059221418,3
8,5,1,3,7.80322669280846,3
8,4,2,2,2.60789147009765,2
8,2,1,2,1.35527526033301,1
8,10,1,3,1.23774351232469,2
8,4,1,2,1.55647513491617,3
8,5,2,4,3.20437345182884,3
8,4,2,1,1.58293151993357,3
8,5,1,2,6.20547260767713,2
8,3,2,2,2.91606118117638,3
8,1,2,3,1.49783569495386,3
8,8,2,1,3.43566678583829,3
8,11,1,1,2.09097083897273,3
8,8,2,3,2.70263269565757,3
8,10,2,3,2.15950324451682,3
8,12,2,2,1.16632820640826,3
8,11,1,2,3.11571939049656,3
8,3,2,2,3.97675451742235,3
8,1,2,4,1.28131645130027,3
8,10,1,2,1.00084264657437,3
8,12,1,3,2.21192679699096,1
8,5,2,3,8.18700448793013,3
8,10,2,3,1.35740537008152,3
8,12,1,3,2.74322586243144,3
8,10,2,3,2.17390574033233,3
8,2,2,2,1.10465991603077,3
8,10,2,3,2.33112176942117,3
8,11,2,2,2.64832549500016,1
8,4,1,3,2.0028141474547,1
8,10,1,2,2.10162405572555,3
8,3,2,4,3.60308963403707,1
8,12,2,4,2.11246680002216,1
8,5,1,3,1.45973255580667,3
8,6,1,1,1.08910605850288,3
8,12,1,4,1.3421592724781,2
8,3,1,3,2.91741626688222,3
8,2,1,2,1.72100017811738,3
8,12,2,3,3.4265058926278,3
8,7,1,1,7.82107051013178,1
8,6,2,1,1.08720070391513,3
8,6,2,1,1.1020286650214,3
8,2,2,2,1.36895087157495,3
8,5,1,4,6.43156309110716,2
8,3,1,2,4.32331768669083,2
8,8,1,4,6.73188832500164,3
8,12,2,1,2.6785261195053,3
8,5,2,1,1.50221452562314,1
8,11,2,1,1.83139132604382,3
8,4,1,4,2.67376246952874,2
8,7,2,2,1.60825592748598,2
8,4,1,1,1.17492726935904,3
8,10,2,3,1.20274679352066,2
8,12,1,3,2.30149153915929,3
8,5,2,2,2.32737278680408,3
8,6,2,2,1.05623869186421,3
8,4,2,4,2.74899219019048,3
8,12,1,3,1.26604192785912,3
8,5,2,4,5.17798496482792,3
8,2,2,3,1.3232352568519,3
8,12,2,3,1.82575813529068,1
8,3,1,3,1.80319704525559,3
8,4,1,2,2.39336078342591,2
8,11,1,1,2.92373609148621,3
8,4,1,2,2.33666852981719,3
8,4,1,1,1.79332277221484,3
8,6,2,3,1.04539046332428,2
8,6,1,3,1.14628206189816,3
8,3,2,4,3.5580330343179,3
8,10,1,2,1.33277306415407,3
8,4,1,3,2.22652357994881,3
8,8,2,3,4.55432544478707,3
8,10,1,2,2.2025761291987,1
8,4,1,1,1.33816496467051,2
8,10,1,3,1.61557347264351,1
8,7,2,2,11.6577173896895,3
8,8,1,3,5.79179816005898,3
8,8,1,1,6.51579960268297,3
8,2,1,2,1.12193025937059,3
8,3,1,1,3.89985340361595,3
8,3,1,3,3.2843057217383,3
8,1,1,2,3.50662976520014,1
8,1,1,1,2.30211008934087,3
8,11,1,2,2.7737177282543,1
8,8,2,3,3.63369021304351,3
8,10,1,4,1.16990371895073,3
8,1,1,4,2.8860814086318,3
8,6,2,3,1.00719117699247,3
8,2,1,3,1.26142149403835,3
8,9,1,4,10.8204287234074,3
8,6,2,2,1.01567307806052,3
8,8,2,4,3.89841626835996,2
8,7,1,4,1.80636161834094,3
8,7,1,1,6.4497388945469,1
8,11,2,1,3.03053308373673,3
8,11,1,4,1.85652003010276,3
8,2,1,4,1.09762674453492,3
8,7,2,4,5.36015759484462,2
8,1,1,4,1.38390032596333,3
8,8,2,3,3.44539425243785,3
8,11,2,4,1.05617080582532,3
8,8,2,4,2.04185978593068,1
8,1,2,3,3.03911636919473,3
8,10,1,3,2.32062275377996,3
8,4,1,1,1.53181850398158,3
8,9,1,3,4.08625950715026,3
8,3,1,2,2.76361403926942,1
8,9,2,2,9.15592312958179,3
8,4,1,2,1.85721404215483,3
8,4,1,3,1.61316738852489,3
8,12,2,2,2.85029759386213,3
8,6,2,2,1.03351272867646,3
8,5,2,4,1.69014323955702,3
8,10,2,2,2.13110206117971,1
8,5,1,3,5.62512569798094,3
8,5,1,1,7.42664923155398,3
8,5,1,3,5.93474005427047,3
8,5,1,3,3.28933739146178,3
8,7,2,1,9.70637633476814,1
8,8,1,1,3.14106351168035,3
8,2,2,3,1.60604689733516,3
8,11,1,2,1.76480026028761,1
8,3,2,3,3.39339012105839,3
8,9,1,2,11.7073785469215,1
8,4,1,3,2.61779011755315,1
8,10,2,4,1.44543557815011,3
8,10,2,3,2.23811125906125,2
8,5,1,3,4.5601963190223,3
8,11,2,1,2.47217327954695,2
8,11,2,4,3.33534426397175,3
8,8,2,4,7.69143342314342,3
8,1,1,1,2.37778671819067,1
8,9,2,4,4.94425208128718,1
8,4,2,3,2.13455614631687,3
8,1,1,2,2.54091189593356,3
8,1,1,4,1.12323638214736,3
8,7,1,4,9.53798649754143,2
8,8,1,2,7.70949871825688,3
8,6,1,1,1.10135257145801,1
8,8,1,3,1.90845452970822,3
8,4,2,2,1.61388729015802,1
8,12,2,3,2.18224103258956,2
8,10,1,2,1.51166013834849,3
8,4,1,4,1.29299113719181,1
8,1,2,1,3.50368678518931,3
8,9,1,3,8.11024467985242,2
8,3,2,1,1.17985762056936,3
8,11,1,2,2.65159222652782,3
8,10,1,2,1.09358395140503,3
8,3,2,3,1.29673376269803,3
8,3,2,1,1.71647156008185,2
8,3,1,1,1.49152733291248,3
8,4,2,1,1.53091862694017,3
8,8,1,1,2.88537010392063,3
8,7,2,4,5.2578029879029,3
8,7,1,2,2.73525719101642,1
8,7,1,2,9.83844679533811,3
8,11,1,4,2.87272482224655,3
8,6,1,4,1.01656429230317,3
8,11,1,4,1.56779122046547,3
8,10,1,1,1.16748086918738,3
8,12,1,2,1.10365825933863,3
8,11,1,3,3.2936306152339,1
8,4,2,4,2.58629442110385,3
8,4,1,2,2.42377662742551,1
8,6,1,4,1.10554742470362,3
8,11,1,4,1.81932954809552,3
8,4,2,2,2.17937002297901,3
8,12,1,2,1.84732471626605,2
8,4,1,2,1.39863670185315,3
8,12,1,3,3.23570508211623,3
8,2,1,1,1.06144498450625,3
8,10,2,4,1.38244148430286,2
8,5,1,4,2.21864774540938,3
8,10,2,1,1.14715585172812,3
8,8,2,3,5.75010901748946,2
8,7,1,1,2.9080493769288,3
8,10,2,1,1.08510397723329,3
8,11,1,2,2.36185826872817,1
8,4,1,3,1.00017114791754,3
8,11,2,4,2.3372321387504,1
8,6,1,4,1.06654911870598,2
8,6,2,1,1.10877423489255,3
8,2,2,2,1.43756336683449,3
8,12,2,3,3.26412222410731,1
8,9,1,2,9.75651793147763,3
8,5,2,4,2.04583973259662,3
8,5,2,3,7.44465006622198,2
8,9,1,4,9.42082833684656,3
8,12,2,1,2.87161045035545,3
8,7,1,1,5.1642530783325,1
8,4,2,2,1.96393945926586,1
8,5,2,1,6.3386787842203,3
8,5,1,1,6.26019514506784,2
8,1,1,2,4.95541678195792,2
8,11,2,4,1.03380625921286,3
8,2,1,4,1.22852188070774,3
8,3,2,2,2.10470361480491,2
8,9,2,2,4.90242494329801,2
8,4,2,1,2.54705978209845,2
8,11,1,3,3.43837195061343,3
8,9,1,3,1.5980810421532,3
8,5,1,1,2.28705091714777,3
8,10,1,1,1.81478556429719,3
8,5,1,2,3.1993332181218,2
8,12,2,2,2.14316746235182,3
8,9,2,4,10.8322261213018,3
8,10,2,4,2.05276325216455,3
8,3,1,4,3.8090626613247,3
8,1,1,1,1.17705087377388,3
8,12,1,2,1.27669835610578,1
8,1,2,2,4.87343376737064,2
8,2,1,2,1.05667805715906,1
8,4,2,2,1.65006234722263,3
8,6,1,1,1.04374632670421,2
8,3,1,4,2.87540861000119,2
8,4,2,4,2.02171156532427,1
8,7,1,4,11.341848871493,3
8,9,1,3,11.5304175785057,3
8,1,1,1,1.88546820495115,3
8,2,1,2,1.66028046420318,3
8,3,1,4,2.04372475804212,1
8,11,1,1,2.82095969188512,3
8,1,2,2,2.78055455395792,3
8,8,1,4,4.03251634362525,2
8,6,2,2,1.1530276317693,2
8,2,1,4,1.03636000617104,2
8,6,1,2,1.11083324710834,2
8,11,2,2,3.19236193787635,1
8,6,1,1,1.08279072999026,2
8,11,1,2,2.20530644244094,3
8,1,1,2,3.69918474305129,3
8,5,1,4,5.93113988733687,2
8,12,1,2,2.18731552223083,1
8,11,2,2,2.39301786176126,3
8,8,1,2,5.93493088288099,2
8,10,2,3,1.54436861015379,3
8,4,1,1,1.55791493818242,2
8,1,2,1,4.37228631409865,3
8,2,1,2,1.35855740703108,1
8,9,2,3,7.04097143433428,3
8,4,1,2,2.07750394189159,3
8,7,2,2,9.30136025568689,3
8,10,2,3,1.56563584696546,1
8,4,1,3,2.24470109618525,3
8,8,1,2,7.01259521830308,2
8,3,1,3,4.19085805894501,2
8,8,1,3,1.86884984426718,3
8,1,2,4,2.35129989809324,3
8,6,2,4,1.09812576126908,3
8,9,2,1,10.6155829963322,3
8,3,1,1,1.35330859091684,1
8,5,1,2,8.08259964685575,3
8,6,2,4,1.06982202618332,3
